x,y
100.0,0.42349228574553666
115.96638655462185,0.4187322119452572
131.9327731092437,0.42225218805023745
147.89915966386553,0.41830051079057395
163.8655462184874,0.41563183644258744
179.83193277310926,0.4157073046023579
195.7983193277311,0.41321055333942325
211.76470588235293,0.4115086808420525
227.7310924369748,0.4115128857258927
243.69747899159665,0.4066229226125215
259.6638655462185,0.41311397816593537
275.6302521008403,0.40622784429896913
291.5966386554622,0.4149125060524013
307.56302521008405,0.4089940246191577
323.52941176470586,0.41004919954593105
339.4957983193277,0.41185249580704325
355.4621848739496,0.4122007042056644
371.42857142857144,0.4007493767977015
387.3949579831933,0.40720240233923777
403.3613445378151,0.4122870090407428
419.327731092437,0.39905839921822156
435.29411764705884,0.4091607464099213
451.26050420168065,0.39563363236684856
467.2268907563025,0.40149690917803144
483.1932773109244,0.40651073509325897
499.15966386554624,0.39775163481661696
515.1260504201681,0.4008341760490616
531.09243697479,0.398137422624885
547.0588235294117,0.41347999411752456
563.0252100840337,0.40581058195127073
578.9915966386554,0.4075830061789614
594.9579831932773,0.4033968985714794
610.9243697478992,0.40251309226688387
626.890756302521,0.3959737917351421
642.8571428571429,0.40237852371103894
658.8235294117648,0.3998171569151037
674.7899159663866,0.40770624794373866
690.7563025210084,0.40891901221033744
706.7226890756302,0.41034791288976324
722.6890756302521,0.4070837299002854
738.655462184874,0.3996378920417602
754.6218487394958,0.3968659275647025
770.5882352941177,0.4060968684226756
786.5546218487395,0.40386688634045
802.5210084033613,0.39306817954279055
818.4873949579832,0.40351716905399715
834.453781512605,0.4056445533703823
850.4201680672269,0.40170195692368316
866.3865546218487,0.40032049756713356
882.3529411764706,0.39704891080837007
898.3193277310925,0.3936987116258581
914.2857142857143,0.4047798510673075
930.2521008403362,0.3990824145864176
946.218487394958,0.3993128381098256
962.1848739495798,0.4089984354289281
978.1512605042017,0.40361438515586917
994.1176470588235,0.4019053693416975
1010.0840336134454,0.40062315890045236
1026.0504201680674,0.40737660025278183
1042.0168067226891,0.40824045206168685
1057.9831932773109,0.404157950183091
1073.9495798319326,0.4022914451083926
1089.9159663865546,0.3887791243501383
1105.8823529411766,0.3997444310134594
1121.8487394957983,0.39835077914287015
1137.81512605042,0.3993483320877959
1153.781512605042,0.4034727589197281
1169.7478991596638,0.38493976868641194
1185.7142857142858,0.3956738386854127
1201.6806722689075,0.39975374025325316
1217.6470588235295,0.39595534378816327
1233.6134453781513,0.39109188755061824
1249.5798319327732,0.4024095372918955
1265.546218487395,0.3993387993197876
1281.5126050420167,0.3929900195019721
1297.4789915966387,0.3993120793304354
1313.4453781512605,0.4017396882277159
1329.4117647058824,0.39755327287611425
1345.3781512605042,0.40142593660661957
1361.3445378151262,0.3977119398128063
1377.310924369748,0.39524321524316886
1393.2773109243697,0.39132214612156596
1409.2436974789916,0.3965906241408708
1425.2100840336134,0.39789388695966554
1441.1764705882354,0.4012048205482115
1457.142857142857,0.39615442002261064
1473.109243697479,0.39892237893707966
1489.0756302521008,0.39171860480816134
1505.0420168067226,0.3925358817317323
1521.0084033613446,0.39580542123533247
1536.9747899159663,0.39099352279839716
1552.9411764705883,0.40027813907679227
1568.90756302521,0.3984037045154621
1584.873949579832,0.3973955842817867
1600.8403361344538,0.39760756025369753
1616.8067226890757,0.4059320556812387
1632.7731092436975,0.39339716227602095
1648.7394957983192,0.3846497527394692
1664.7058823529412,0.396569750701562
1680.672268907563,0.39523732160976266
1696.638655462185,0.3928206176364258
1712.6050420168067,0.39043270633764865
1728.5714285714287,0.3930503057849454
1744.5378151260504,0.39607308439041133
1760.5042016806724,0.39257317517859164
1776.4705882352941,0.4070711079661412
1792.436974789916,0.39012860021069634
1808.4033613445379,0.3908885070744252
1824.3697478991596,0.38333464255868954
1840.3361344537816,0.3959594790061559
1856.3025210084033,0.3845449917714231
1872.2689075630253,0.39185536233094426
1888.235294117647,0.3931005251066652
1904.2016806722688,0.3908571012880686
1920.1680672268908,0.40302757852700577
1936.1344537815125,0.3992332616894046
1952.1008403361345,0.40078563941335377
1968.0672268907563,0.3897071073203741
1984.0336134453783,0.3996919898088489
2000.0,0.3964594048184402
