x,y
90.0,0.027060695287687838
92.65822784810126,0.026282704762375587
95.31645569620252,0.028130799711555816
97.9746835443038,0.026710302161136238
100.63291139240506,0.029138400118353003
103.29113924050633,0.029913046770296887
105.9493670886076,0.027706953141164142
108.60759493670886,0.030856253791465546
111.26582278481013,0.029026274188584607
113.92405063291139,0.03144620760718913
116.58227848101265,0.030714293076282068
119.24050632911393,0.03209740877376539
121.89873417721519,0.029287659212575454
124.55696202531645,0.031003831592126743
127.21518987341773,0.033732587138288646
129.873417721519,0.031029286371508525
132.53164556962025,0.029309672894824085
135.18987341772151,0.0298675851028208
137.84810126582278,0.02944316361741859
140.50632911392404,0.030456677205562842
143.1645569620253,0.033437575660299666
145.82278481012656,0.03640011947915158
148.48101265822785,0.03424453711720144
151.13924050632912,0.035814988973858174
153.79746835443038,0.035580731300195324
156.45569620253164,0.03616666056197934
159.1139240506329,0.03629962079499698
161.7721518987342,0.03667654806876997
164.43037974683546,0.03800114409959751
167.08860759493672,0.03590057267886733
169.74683544303798,0.0395163921709921
172.40506329113924,0.03969739250265039
175.0632911392405,0.038318543264894284
177.72151898734177,0.04008877820738264
180.37974683544303,0.038072345057028105
183.0379746835443,0.03853477680737267
185.69620253164555,0.03976245162918311
188.35443037974682,0.03940015486862775
191.0126582278481,0.03913877244520723
193.67088607594937,0.038897735949427865
196.32911392405063,0.039132208163993244
198.9873417721519,0.04140634984785479
201.64556962025316,0.03707866959480869
204.30379746835445,0.04048539179351806
206.9620253164557,0.03953217257636539
209.62025316455697,0.040876368729149876
212.27848101265823,0.04042339340173254
214.9367088607595,0.03531230457752051
217.59493670886076,0.040168656996324124
220.25316455696202,0.039555187850006696
222.91139240506328,0.03885158883154452
225.56962025316454,0.037840304644207456
228.2278481012658,0.039523972145002556
230.8860759493671,0.03730328665322473
233.54430379746836,0.040333665083027916
236.20253164556962,0.038068912890956395
238.86075949367088,0.04005389900905757
241.51898734177215,0.03527986129912794
244.1772151898734,0.033423607718344475
246.83544303797467,0.03671948771288899
249.49367088607596,0.036508769205065406
252.15189873417722,0.034859861905665056
254.81012658227849,0.03207248555640387
257.46835443037975,0.0332814118660181
260.126582278481,0.03445343838846722
262.7848101265823,0.032825835341216
265.44303797468353,0.0325079004104673
268.1012658227848,0.03200419778688458
270.75949367088606,0.030459222037119017
273.4177215189874,0.03066181395670066
276.0759493670886,0.028932515789981416
278.7341772151899,0.03334612453261167
281.3924050632911,0.02961473399182841
284.0506329113924,0.030690397073988483
286.70886075949363,0.028100594784226732
289.36708860759495,0.030498454866680735
292.0253164556962,0.026184374432573883
294.6835443037975,0.03007700372486192
297.34177215189874,0.02835968894456315
300.0,0.031310078387667535
